"id_sensor";"day_time";"parameter_name";"value";"anomaly"
"S0009";"2026-01-02 01:59:30";"ventilation";"0.6";"False"
"S0001";"2026-01-02 01:59:45";"temperature";"11.042";"False"
"S0004";"2026-01-02 01:59:45";"ventilation";"0.523";"False"
"S0009";"2026-01-02 01:59:45";"ventilation";"0.475";"False"
"S0006";"2026-01-02 01:59:45";"temperature";"10.063";"False"
"S0008";"2026-01-02 01:59:45";"CO2_level";"1028";"False"
"S0003";"2026-01-02 01:59:45";"CO2_level";"1166";"True"
"S0006";"2026-01-02 02:00:00";"temperature";"11.681";"False"
"S0004";"2026-01-02 02:00:00";"ventilation";"0.236";"False"
"S0009";"2026-01-02 02:00:00";"ventilation";"0.499";"False"
"S0007";"2026-01-02 02:00:00";"humidity";"68.04";"False"
"S0003";"2026-01-02 02:00:00";"CO2_level";"944";"False"
"S0001";"2026-01-02 02:00:00";"temperature";"12.591";"False"
"S0008";"2026-01-02 02:00:00";"CO2_level";"915";"False"
"S0002";"2026-01-02 02:00:00";"humidity";"65.315";"False"
"S0004";"2026-01-02 02:00:15";"ventilation";"0.537";"False"
"S0006";"2026-01-02 02:00:15";"temperature";"11.225";"False"
"S0001";"2026-01-02 02:00:15";"temperature";"13.872";"False"
"S0009";"2026-01-02 02:00:15";"ventilation";"0.279";"False"
"S0003";"2026-01-02 02:00:15";"CO2_level";"887";"False"
"S0008";"2026-01-02 02:00:15";"CO2_level";"1032";"False"
"S0002";"2026-01-02 02:00:30";"humidity";"73.066";"False"
"S0008";"2026-01-02 02:00:30";"CO2_level";"1103";"True"
"S0007";"2026-01-02 02:00:30";"humidity";"67.092";"False"
"S0009";"2026-01-02 02:00:30";"ventilation";"0.264";"False"
"S0001";"2026-01-02 02:00:30";"temperature";"12.008";"False"
"S0006";"2026-01-02 02:00:30";"temperature";"15.961";"False"
"S0004";"2026-01-02 02:00:30";"ventilation";"0.382";"False"
"S0003";"2026-01-02 02:00:30";"CO2_level";"940";"False"
"S0003";"2026-01-02 02:00:45";"CO2_level";"927";"False"
"S0006";"2026-01-02 02:00:45";"temperature";"null";"True"
"S0008";"2026-01-02 02:00:45";"CO2_level";"1093";"False"
"S0001";"2026-01-02 02:00:45";"temperature";"10.343";"False"
"S0009";"2026-01-02 02:00:45";"ventilation";"0.52";"False"
"S0004";"2026-01-02 02:00:45";"ventilation";"0.414";"False"
"S0003";"2026-01-02 02:01:00";"CO2_level";"996";"False"
"S0008";"2026-01-02 02:01:00";"CO2_level";"1232";"True"
"S0001";"2026-01-02 02:01:00";"temperature";"null";"True"
"S0002";"2026-01-02 02:01:00";"humidity";"69.604";"False"
"S0007";"2026-01-02 02:01:00";"humidity";"80.345";"True"
"S0009";"2026-01-02 02:01:00";"ventilation";"0.532";"False"
"S0004";"2026-01-02 02:01:00";"ventilation";"0.312";"False"
"S0006";"2026-01-02 02:01:00";"temperature";"13.928";"False"
"S0001";"2026-01-02 02:01:15";"temperature";"11.819";"False"
"S0003";"2026-01-02 02:01:15";"CO2_level";"873";"False"
"S0009";"2026-01-02 02:01:15";"ventilation";"0.276";"False"
"S0004";"2026-01-02 02:01:15";"ventilation";"0.39";"False"
"S0008";"2026-01-02 02:01:15";"CO2_level";"765";"False"
"S0006";"2026-01-02 02:01:15";"temperature";"13.341";"False"
"S0006";"2026-01-02 02:01:30";"temperature";"14.957";"False"
"S0003";"2026-01-02 02:01:30";"CO2_level";"1062";"False"
"S0004";"2026-01-02 02:01:30";"ventilation";"0.59";"False"
"S0008";"2026-01-02 02:01:30";"CO2_level";"1093";"False"
"S0002";"2026-01-02 02:01:30";"humidity";"74.65";"False"
"S0007";"2026-01-02 02:01:30";"humidity";"73.314";"False"
"S0001";"2026-01-02 02:01:30";"temperature";"12.0";"False"
"S0009";"2026-01-02 02:01:30";"ventilation";"0.334";"False"
"S0006";"2026-01-02 02:01:45";"temperature";"14.417";"False"
"S0009";"2026-01-02 02:01:45";"ventilation";"0.506";"False"
"S0001";"2026-01-02 02:01:45";"temperature";"10.058";"False"
"S0003";"2026-01-02 02:01:45";"CO2_level";"819";"False"
"S0008";"2026-01-02 02:01:45";"CO2_level";"725";"False"
"S0004";"2026-01-02 02:01:45";"ventilation";"0.224";"False"
"S0007";"2026-01-02 02:02:00";"humidity";"69.87";"False"
"S0009";"2026-01-02 02:02:00";"ventilation";"0.49";"False"
"S0008";"2026-01-02 02:02:00";"CO2_level";"1064";"False"
"S0001";"2026-01-02 02:02:00";"temperature";"10.11";"False"
"S0003";"2026-01-02 02:02:00";"CO2_level";"817";"False"
"S0006";"2026-01-02 02:02:00";"temperature";"10.256";"False"
"S0002";"2026-01-02 02:02:00";"humidity";"66.267";"False"
"S0004";"2026-01-02 02:02:00";"ventilation";"0.397";"False"
"S0003";"2026-01-02 02:02:15";"CO2_level";"714";"False"
"S0008";"2026-01-02 02:02:15";"CO2_level";"1171";"True"
"S0009";"2026-01-02 02:02:15";"ventilation";"0.434";"False"
"S0004";"2026-01-02 02:02:15";"ventilation";"null";"True"
"S0001";"2026-01-02 02:02:15";"temperature";"12.508";"False"
"S0006";"2026-01-02 02:02:15";"temperature";"21.873";"True"
"S0002";"2026-01-02 02:02:30";"humidity";"74.097";"False"
"S0004";"2026-01-02 02:02:30";"ventilation";"0.585";"False"
"S0008";"2026-01-02 02:02:30";"CO2_level";"982";"False"
"S0003";"2026-01-02 02:02:30";"CO2_level";"740";"False"
"S0006";"2026-01-02 02:02:30";"temperature";"15.283";"False"
"S0001";"2026-01-02 02:02:30";"temperature";"10.187";"False"
"S0007";"2026-01-02 02:02:30";"humidity";"69.775";"False"
"S0009";"2026-01-02 02:02:30";"ventilation";"0.217";"False"
"S0004";"2026-01-02 02:02:45";"ventilation";"0.217";"False"
"S0003";"2026-01-02 02:02:45";"CO2_level";"860";"False"
"S0006";"2026-01-02 02:02:45";"temperature";"15.429";"False"
"S0001";"2026-01-02 02:02:45";"temperature";"10.03";"False"
"S0008";"2026-01-02 02:02:45";"CO2_level";"806";"False"
"S0009";"2026-01-02 02:02:45";"ventilation";"0.369";"False"
"S0004";"2026-01-02 02:03:00";"ventilation";"0.293";"False"
"S0006";"2026-01-02 02:03:00";"temperature";"10.948";"False"
"S0002";"2026-01-02 02:03:00";"humidity";"72.014";"False"
"S0003";"2026-01-02 02:03:00";"CO2_level";"1015";"False"
"S0008";"2026-01-02 02:03:00";"CO2_level";"775";"False"
"S0007";"2026-01-02 02:03:00";"humidity";"71.624";"False"
"S0009";"2026-01-02 02:03:00";"ventilation";"0.342";"False"
"S0001";"2026-01-02 02:03:00";"temperature";"11.479";"False"
"S0004";"2026-01-02 02:03:15";"ventilation";"0.533";"False"
"S0009";"2026-01-02 02:03:15";"ventilation";"0.258";"False"
"S0008";"2026-01-02 02:03:15";"CO2_level";"859";"False"
"S0001";"2026-01-02 02:03:15";"temperature";"13.713";"False"
"S0003";"2026-01-02 02:03:15";"CO2_level";"839";"False"
"S0006";"2026-01-02 02:03:15";"temperature";"11.833";"False"
"S0008";"2026-01-02 02:03:30";"CO2_level";"710";"False"
"S0006";"2026-01-02 02:03:30";"temperature";"10.677";"False"
"S0001";"2026-01-02 02:03:30";"temperature";"12.226";"False"
"S0003";"2026-01-02 02:03:30";"CO2_level";"725";"False"
"S0002";"2026-01-02 02:03:30";"humidity";"67.834";"False"
"S0007";"2026-01-02 02:03:30";"humidity";"73.64";"False"
"S0009";"2026-01-02 02:03:30";"ventilation";"0.487";"False"
"S0004";"2026-01-02 02:03:30";"ventilation";"0.369";"False"
"S0006";"2026-01-02 02:03:45";"temperature";"10.308";"False"
"S0001";"2026-01-02 02:03:45";"temperature";"13.396";"False"
"S0008";"2026-01-02 02:03:45";"CO2_level";"1056";"False"
"S0004";"2026-01-02 02:03:45";"ventilation";"0.366";"False"
"S0003";"2026-01-02 02:03:45";"CO2_level";"812";"False"
"S0009";"2026-01-02 02:03:45";"ventilation";"0.542";"False"
"S0008";"2026-01-02 02:04:00";"CO2_level";"null";"True"
"S0006";"2026-01-02 02:04:00";"temperature";"15.403";"False"
"S0003";"2026-01-02 02:04:00";"CO2_level";"835";"False"
"S0007";"2026-01-02 02:04:00";"humidity";"65.894";"False"
"S0002";"2026-01-02 02:04:00";"humidity";"66.294";"False"
"S0009";"2026-01-02 02:04:00";"ventilation";"0.204";"False"
"S0001";"2026-01-02 02:04:00";"temperature";"12.835";"False"
"S0004";"2026-01-02 02:04:00";"ventilation";"null";"True"
"S0008";"2026-01-02 02:04:15";"CO2_level";"742";"False"
"S0001";"2026-01-02 02:04:15";"temperature";"10.875";"False"
"S0004";"2026-01-02 02:04:15";"ventilation";"0.832";"True"
"S0003";"2026-01-02 02:04:15";"CO2_level";"917";"False"
"S0009";"2026-01-02 02:04:15";"ventilation";"0.332";"False"
"S0006";"2026-01-02 02:04:15";"temperature";"12.621";"False"
"S0009";"2026-01-02 02:04:30";"ventilation";"0.441";"False"
"S0006";"2026-01-02 02:04:30";"temperature";"12.305";"False"
"S0001";"2026-01-02 02:04:30";"temperature";"15.856";"False"
"S0004";"2026-01-02 02:04:30";"ventilation";"0.282";"False"
"S0002";"2026-01-02 02:04:30";"humidity";"74.553";"False"
"S0003";"2026-01-02 02:04:30";"CO2_level";"944";"False"
"S0008";"2026-01-02 02:04:30";"CO2_level";"1180";"True"
"S0007";"2026-01-02 02:04:30";"humidity";"66.491";"False"
"S0004";"2026-01-02 02:04:45";"ventilation";"0.418";"False"
"S0003";"2026-01-02 02:04:45";"CO2_level";"1084";"False"
"S0006";"2026-01-02 02:04:45";"temperature";"13.848";"False"
"S0001";"2026-01-02 02:04:45";"temperature";"12.931";"False"
"S0009";"2026-01-02 02:04:45";"ventilation";"0.302";"False"
"S0008";"2026-01-02 02:04:45";"CO2_level";"714";"False"
"S0003";"2026-01-02 02:05:00";"CO2_level";"733";"False"
"S0008";"2026-01-02 02:05:00";"CO2_level";"824";"False"
"S0009";"2026-01-02 02:05:00";"ventilation";"0.2";"False"
"S0001";"2026-01-02 02:05:00";"temperature";"15.268";"False"
"S0002";"2026-01-02 02:05:00";"humidity";"71.795";"False"
"S0006";"2026-01-02 02:05:00";"temperature";"11.428";"False"
"S0004";"2026-01-02 02:05:00";"ventilation";"0.402";"False"
"S0007";"2026-01-02 02:05:00";"humidity";"70.974";"False"
"S0003";"2026-01-02 02:05:15";"CO2_level";"1059";"False"
"S0008";"2026-01-02 02:05:15";"CO2_level";"736";"False"
"S0009";"2026-01-02 02:05:15";"ventilation";"0.303";"False"
"S0006";"2026-01-02 02:05:15";"temperature";"12.046";"False"
"S0001";"2026-01-02 02:05:15";"temperature";"15.112";"False"
"S0004";"2026-01-02 02:05:15";"ventilation";"0.274";"False"
"S0004";"2026-01-02 02:05:30";"ventilation";"0.32";"False"
"S0009";"2026-01-02 02:05:30";"ventilation";"0.72";"True"
"S0002";"2026-01-02 02:05:30";"humidity";"71.103";"False"
"S0003";"2026-01-02 02:05:30";"CO2_level";"939";"False"
"S0006";"2026-01-02 02:05:30";"temperature";"14.504";"False"
"S0001";"2026-01-02 02:05:30";"temperature";"10.468";"False"
"S0008";"2026-01-02 02:05:30";"CO2_level";"803";"False"
"S0007";"2026-01-02 02:05:30";"humidity";"71.23";"False"
"S0003";"2026-01-02 02:05:45";"CO2_level";"1051";"False"
"S0001";"2026-01-02 02:05:45";"temperature";"12.828";"False"
"S0008";"2026-01-02 02:05:45";"CO2_level";"953";"False"
"S0004";"2026-01-02 02:05:45";"ventilation";"0.33";"False"
"S0009";"2026-01-02 02:05:45";"ventilation";"0.54";"False"
"S0006";"2026-01-02 02:05:45";"temperature";"14.627";"False"
"S0006";"2026-01-02 02:06:00";"temperature";"14.325";"False"
"S0002";"2026-01-02 02:06:00";"humidity";"71.359";"False"
"S0004";"2026-01-02 02:06:00";"ventilation";"0.374";"False"
"S0009";"2026-01-02 02:06:00";"ventilation";"0.456";"False"
"S0001";"2026-01-02 02:06:00";"temperature";"11.571";"False"
"S0007";"2026-01-02 02:06:00";"humidity";"72.842";"False"
"S0003";"2026-01-02 02:06:00";"CO2_level";"810";"False"
"S0008";"2026-01-02 02:06:00";"CO2_level";"802";"False"
"S0008";"2026-01-02 02:06:15";"CO2_level";"916";"False"
"S0004";"2026-01-02 02:06:15";"ventilation";"0.319";"False"
"S0003";"2026-01-02 02:06:15";"CO2_level";"989";"False"
"S0001";"2026-01-02 02:06:15";"temperature";"10.078";"False"
"S0006";"2026-01-02 02:06:15";"temperature";"10.149";"False"
"S0009";"2026-01-02 02:06:15";"ventilation";"0.33";"False"
"S0006";"2026-01-02 02:06:30";"temperature";"11.731";"False"
"S0007";"2026-01-02 02:06:30";"humidity";"72.829";"False"
"S0004";"2026-01-02 02:06:30";"ventilation";"0.547";"False"
"S0001";"2026-01-02 02:06:30";"temperature";"14.171";"False"
"S0002";"2026-01-02 02:06:30";"humidity";"71.009";"False"
"S0008";"2026-01-02 02:06:30";"CO2_level";"724";"False"
"S0009";"2026-01-02 02:06:30";"ventilation";"0.503";"False"
"S0003";"2026-01-02 02:06:30";"CO2_level";"1074";"False"
"S0009";"2026-01-02 02:06:45";"ventilation";"0.521";"False"
"S0003";"2026-01-02 02:06:45";"CO2_level";"911";"False"
"S0006";"2026-01-02 02:06:45";"temperature";"10.963";"False"
"S0001";"2026-01-02 02:06:45";"temperature";"10.518";"False"
"S0004";"2026-01-02 02:06:45";"ventilation";"0.404";"False"
"S0008";"2026-01-02 02:06:45";"CO2_level";"833";"False"
"S0003";"2026-01-02 02:07:00";"CO2_level";"1023";"False"
"S0004";"2026-01-02 02:07:00";"ventilation";"0.21";"False"
"S0002";"2026-01-02 02:07:00";"humidity";"72.938";"False"
"S0008";"2026-01-02 02:07:00";"CO2_level";"910";"False"
"S0006";"2026-01-02 02:07:00";"temperature";"13.996";"False"
"S0009";"2026-01-02 02:07:00";"ventilation";"0.226";"False"
"S0001";"2026-01-02 02:07:00";"temperature";"10.362";"False"
"S0007";"2026-01-02 02:07:00";"humidity";"70.357";"False"
"S0008";"2026-01-02 02:07:15";"CO2_level";"1081";"False"
"S0006";"2026-01-02 02:07:15";"temperature";"11.196";"False"
"S0001";"2026-01-02 02:07:15";"temperature";"10.637";"False"
"S0004";"2026-01-02 02:07:15";"ventilation";"0.239";"False"
"S0003";"2026-01-02 02:07:15";"CO2_level";"832";"False"
"S0009";"2026-01-02 02:07:15";"ventilation";"0.425";"False"
"S0008";"2026-01-02 02:07:30";"CO2_level";"319";"True"
"S0004";"2026-01-02 02:07:30";"ventilation";"0.448";"False"
"S0001";"2026-01-02 02:07:30";"temperature";"13.471";"False"
"S0007";"2026-01-02 02:07:30";"humidity";"74.025";"False"
"S0006";"2026-01-02 02:07:30";"temperature";"15.722";"False"
"S0003";"2026-01-02 02:07:30";"CO2_level";"1092";"False"
"S0009";"2026-01-02 02:07:30";"ventilation";"0.341";"False"
"S0002";"2026-01-02 02:07:30";"humidity";"65.899";"False"
"S0001";"2026-01-02 02:07:45";"temperature";"14.593";"False"
"S0003";"2026-01-02 02:07:45";"CO2_level";"982";"False"
"S0009";"2026-01-02 02:07:45";"ventilation";"1.105";"True"
"S0004";"2026-01-02 02:07:45";"ventilation";"0.479";"False"
"S0006";"2026-01-02 02:07:45";"temperature";"11.18";"False"
"S0008";"2026-01-02 02:07:45";"CO2_level";"829";"False"
"S0001";"2026-01-02 02:08:00";"temperature";"12.873";"False"
"S0003";"2026-01-02 02:08:00";"CO2_level";"1096";"False"
"S0004";"2026-01-02 02:08:00";"ventilation";"0.211";"False"
"S0006";"2026-01-02 02:08:00";"temperature";"10.261";"False"
"S0007";"2026-01-02 02:08:00";"humidity";"74.117";"False"
"S0008";"2026-01-02 02:08:00";"CO2_level";"723";"False"
"S0009";"2026-01-02 02:08:00";"ventilation";"0.536";"False"
"S0002";"2026-01-02 02:08:00";"humidity";"70.769";"False"
"S0004";"2026-01-02 02:08:15";"ventilation";"0.406";"False"
"S0001";"2026-01-02 02:08:15";"temperature";"18.54";"True"
"S0003";"2026-01-02 02:08:15";"CO2_level";"909";"False"
"S0006";"2026-01-02 02:08:15";"temperature";"15.443";"False"
"S0009";"2026-01-02 02:08:15";"ventilation";"0.541";"False"
"S0008";"2026-01-02 02:08:15";"CO2_level";"915";"False"
"S0001";"2026-01-02 02:08:30";"temperature";"11.637";"False"
"S0003";"2026-01-02 02:08:30";"CO2_level";"891";"False"
"S0002";"2026-01-02 02:08:30";"humidity";"66.085";"False"
"S0008";"2026-01-02 02:08:30";"CO2_level";"967";"False"
"S0006";"2026-01-02 02:08:30";"temperature";"14.942";"False"
"S0007";"2026-01-02 02:08:30";"humidity";"72.631";"False"
"S0009";"2026-01-02 02:08:30";"ventilation";"0.35";"False"
"S0004";"2026-01-02 02:08:30";"ventilation";"0.229";"False"
"S0003";"2026-01-02 02:08:45";"CO2_level";"1077";"False"
"S0001";"2026-01-02 02:08:45";"temperature";"13.662";"False"
"S0008";"2026-01-02 02:08:45";"CO2_level";"958";"False"
"S0009";"2026-01-02 02:08:45";"ventilation";"0.38";"False"
"S0004";"2026-01-02 02:08:45";"ventilation";"0.429";"False"
"S0006";"2026-01-02 02:08:45";"temperature";"13.9";"False"
"S0008";"2026-01-02 02:09:00";"CO2_level";"880";"False"
"S0002";"2026-01-02 02:09:00";"humidity";"71.818";"False"
"S0006";"2026-01-02 02:09:00";"temperature";"11.22";"False"
"S0007";"2026-01-02 02:09:00";"humidity";"74.95";"False"
"S0009";"2026-01-02 02:09:00";"ventilation";"0.227";"False"
"S0001";"2026-01-02 02:09:00";"temperature";"10.265";"False"
"S0004";"2026-01-02 02:09:00";"ventilation";"0.501";"False"
"S0003";"2026-01-02 02:09:00";"CO2_level";"1214";"True"
"S0006";"2026-01-02 02:09:15";"temperature";"15.517";"False"
"S0008";"2026-01-02 02:09:15";"CO2_level";"826";"False"
"S0004";"2026-01-02 02:09:15";"ventilation";"0.478";"False"
"S0001";"2026-01-02 02:09:15";"temperature";"11.652";"False"
"S0009";"2026-01-02 02:09:15";"ventilation";"0.455";"False"
"S0003";"2026-01-02 02:09:15";"CO2_level";"949";"False"
"S0006";"2026-01-02 02:09:30";"temperature";"15.911";"False"
"S0008";"2026-01-02 02:09:30";"CO2_level";"1027";"False"
"S0009";"2026-01-02 02:09:30";"ventilation";"0.56";"False"
"S0007";"2026-01-02 02:09:30";"humidity";"74.129";"False"
"S0001";"2026-01-02 02:09:30";"temperature";"11.657";"False"
"S0003";"2026-01-02 02:09:30";"CO2_level";"705";"False"
"S0002";"2026-01-02 02:09:30";"humidity";"68.986";"False"
"S0004";"2026-01-02 02:09:30";"ventilation";"0.499";"False"
"S0001";"2026-01-02 02:09:45";"temperature";"11.056";"False"
"S0003";"2026-01-02 02:09:45";"CO2_level";"797";"False"
"S0009";"2026-01-02 02:09:45";"ventilation";"0.293";"False"
"S0004";"2026-01-02 02:09:45";"ventilation";"0.305";"False"
"S0008";"2026-01-02 02:09:45";"CO2_level";"986";"False"
"S0006";"2026-01-02 02:09:45";"temperature";"11.2";"False"
"S0002";"2026-01-02 02:10:00";"humidity";"68.464";"False"
"S0009";"2026-01-02 02:10:00";"ventilation";"0.367";"False"
"S0008";"2026-01-02 02:10:00";"CO2_level";"1061";"False"
"S0003";"2026-01-02 02:10:00";"CO2_level";"null";"True"
"S0007";"2026-01-02 02:10:00";"humidity";"66.547";"False"
"S0001";"2026-01-02 02:10:00";"temperature";"13.405";"False"
"S0004";"2026-01-02 02:10:00";"ventilation";"0.594";"False"
"S0006";"2026-01-02 02:10:00";"temperature";"11.289";"False"
"S0003";"2026-01-02 02:10:15";"CO2_level";"719";"False"
"S0001";"2026-01-02 02:10:15";"temperature";"10.884";"False"
"S0004";"2026-01-02 02:10:15";"ventilation";"0.262";"False"
"S0006";"2026-01-02 02:10:15";"temperature";"11.637";"False"
"S0009";"2026-01-02 02:10:15";"ventilation";"0.254";"False"
"S0008";"2026-01-02 02:10:15";"CO2_level";"950";"False"
"S0006";"2026-01-02 02:10:30";"temperature";"15.642";"False"
"S0009";"2026-01-02 02:10:30";"ventilation";"0.9";"True"
"S0001";"2026-01-02 02:10:30";"temperature";"14.299";"False"
"S0004";"2026-01-02 02:10:30";"ventilation";"0.271";"False"
"S0002";"2026-01-02 02:10:30";"humidity";"69.738";"False"
"S0003";"2026-01-02 02:10:30";"CO2_level";"863";"False"
"S0007";"2026-01-02 02:10:30";"humidity";"70.235";"False"
"S0008";"2026-01-02 02:10:30";"CO2_level";"911";"False"
"S0001";"2026-01-02 02:10:45";"temperature";"13.338";"False"
"S0006";"2026-01-02 02:10:45";"temperature";"11.134";"False"
"S0003";"2026-01-02 02:10:45";"CO2_level";"1032";"False"
"S0009";"2026-01-02 02:10:45";"ventilation";"0.38";"False"
"S0008";"2026-01-02 02:10:45";"CO2_level";"735";"False"
"S0004";"2026-01-02 02:10:45";"ventilation";"0.481";"False"
"S0008";"2026-01-02 02:11:00";"CO2_level";"724";"False"
"S0002";"2026-01-02 02:11:00";"humidity";"73.686";"False"
"S0004";"2026-01-02 02:11:00";"ventilation";"0.309";"False"
"S0001";"2026-01-02 02:11:00";"temperature";"14.324";"False"
"S0006";"2026-01-02 02:11:00";"temperature";"14.767";"False"
"S0007";"2026-01-02 02:11:00";"humidity";"69.02";"False"
"S0009";"2026-01-02 02:11:00";"ventilation";"0.588";"False"
"S0003";"2026-01-02 02:11:00";"CO2_level";"738";"False"
"S0003";"2026-01-02 02:11:15";"CO2_level";"426";"True"
"S0004";"2026-01-02 02:11:15";"ventilation";"0.469";"False"
"S0009";"2026-01-02 02:11:15";"ventilation";"0.283";"False"
"S0008";"2026-01-02 02:11:15";"CO2_level";"719";"False"
"S0001";"2026-01-02 02:11:15";"temperature";"null";"True"
"S0006";"2026-01-02 02:11:15";"temperature";"13.031";"False"
"S0004";"2026-01-02 02:11:30";"ventilation";"0.393";"False"
"S0001";"2026-01-02 02:11:30";"temperature";"10.536";"False"
"S0007";"2026-01-02 02:11:30";"humidity";"69.53";"False"
"S0009";"2026-01-02 02:11:30";"ventilation";"0.383";"False"
"S0002";"2026-01-02 02:11:30";"humidity";"74.868";"False"
"S0008";"2026-01-02 02:11:30";"CO2_level";"887";"False"
"S0003";"2026-01-02 02:11:30";"CO2_level";"1061";"False"
"S0006";"2026-01-02 02:11:30";"temperature";"14.705";"False"
"S0003";"2026-01-02 02:11:45";"CO2_level";"568";"True"
"S0001";"2026-01-02 02:11:45";"temperature";"10.729";"False"
"S0004";"2026-01-02 02:11:45";"ventilation";"1.167";"True"
"S0009";"2026-01-02 02:11:45";"ventilation";"0.206";"False"
"S0006";"2026-01-02 02:11:45";"temperature";"14.302";"False"
"S0008";"2026-01-02 02:11:45";"CO2_level";"833";"False"
"S0009";"2026-01-02 02:12:00";"ventilation";"0.292";"False"
"S0008";"2026-01-02 02:12:00";"CO2_level";"734";"False"
"S0006";"2026-01-02 02:12:00";"temperature";"14.734";"False"
"S0003";"2026-01-02 02:12:00";"CO2_level";"780";"False"
"S0001";"2026-01-02 02:12:00";"temperature";"14.302";"False"
"S0004";"2026-01-02 02:12:00";"ventilation";"0.484";"False"
"S0007";"2026-01-02 02:12:00";"humidity";"68.89";"False"
"S0002";"2026-01-02 02:12:00";"humidity";"73.44";"False"
"S0006";"2026-01-02 02:12:15";"temperature";"14.38";"False"
"S0004";"2026-01-02 02:12:15";"ventilation";"0.546";"False"
"S0008";"2026-01-02 02:12:15";"CO2_level";"1007";"False"
"S0001";"2026-01-02 02:12:15";"temperature";"13.15";"False"
"S0009";"2026-01-02 02:12:15";"ventilation";"0.409";"False"
"S0003";"2026-01-02 02:12:15";"CO2_level";"766";"False"
"S0006";"2026-01-02 02:12:30";"temperature";"15.843";"False"
"S0008";"2026-01-02 02:12:30";"CO2_level";"809";"False"
"S0007";"2026-01-02 02:12:30";"humidity";"69.073";"False"
"S0001";"2026-01-02 02:12:30";"temperature";"null";"True"
"S0009";"2026-01-02 02:12:30";"ventilation";"0.586";"False"
"S0003";"2026-01-02 02:12:30";"CO2_level";"768";"False"
"S0002";"2026-01-02 02:12:30";"humidity";"null";"True"
"S0004";"2026-01-02 02:12:30";"ventilation";"0.534";"False"
"S0004";"2026-01-02 02:12:45";"ventilation";"0.241";"False"
"S0001";"2026-01-02 02:12:45";"temperature";"10.976";"False"
"S0008";"2026-01-02 02:12:45";"CO2_level";"960";"False"
"S0006";"2026-01-02 02:12:45";"temperature";"14.389";"False"
"S0009";"2026-01-02 02:12:45";"ventilation";"0.589";"False"
"S0003";"2026-01-02 02:12:45";"CO2_level";"1070";"False"
"S0008";"2026-01-02 02:13:00";"CO2_level";"703";"False"
"S0001";"2026-01-02 02:13:00";"temperature";"10.102";"False"
"S0003";"2026-01-02 02:13:00";"CO2_level";"825";"False"
"S0006";"2026-01-02 02:13:00";"temperature";"null";"True"
"S0009";"2026-01-02 02:13:00";"ventilation";"0.486";"False"
"S0002";"2026-01-02 02:13:00";"humidity";"66.2";"False"
"S0007";"2026-01-02 02:13:00";"humidity";"73.95";"False"
"S0004";"2026-01-02 02:13:00";"ventilation";"0.359";"False"
"S0006";"2026-01-02 02:13:15";"temperature";"11.144";"False"
"S0008";"2026-01-02 02:13:15";"CO2_level";"1092";"False"
"S0009";"2026-01-02 02:13:15";"ventilation";"0.258";"False"
"S0004";"2026-01-02 02:13:15";"ventilation";"0.499";"False"
"S0001";"2026-01-02 02:13:15";"temperature";"14.782";"False"
"S0003";"2026-01-02 02:13:15";"CO2_level";"582";"True"
"S0004";"2026-01-02 02:13:30";"ventilation";"0.337";"False"
"S0003";"2026-01-02 02:13:30";"CO2_level";"1098";"False"
"S0009";"2026-01-02 02:13:30";"ventilation";"0.566";"False"
"S0007";"2026-01-02 02:13:30";"humidity";"74.854";"False"
"S0001";"2026-01-02 02:13:30";"temperature";"12.229";"False"
"S0008";"2026-01-02 02:13:30";"CO2_level";"955";"False"
"S0002";"2026-01-02 02:13:30";"humidity";"72.483";"False"
"S0006";"2026-01-02 02:13:30";"temperature";"12.097";"False"
"S0001";"2026-01-02 02:13:45";"temperature";"12.271";"False"
"S0006";"2026-01-02 02:13:45";"temperature";"6.656";"True"
"S0008";"2026-01-02 02:13:45";"CO2_level";"800";"False"
"S0009";"2026-01-02 02:13:45";"ventilation";"0.794";"True"
"S0003";"2026-01-02 02:13:45";"CO2_level";"805";"False"
"S0004";"2026-01-02 02:13:45";"ventilation";"0.398";"False"
"S0001";"2026-01-02 02:14:00";"temperature";"10.539";"False"
"S0002";"2026-01-02 02:14:00";"humidity";"71.545";"False"
"S0007";"2026-01-02 02:14:00";"humidity";"66.856";"False"
"S0003";"2026-01-02 02:14:00";"CO2_level";"924";"False"
"S0004";"2026-01-02 02:14:00";"ventilation";"0.26";"False"
"S0009";"2026-01-02 02:14:00";"ventilation";"null";"True"
"S0006";"2026-01-02 02:14:00";"temperature";"15.432";"False"
"S0008";"2026-01-02 02:14:00";"CO2_level";"964";"False"
"S0008";"2026-01-02 02:14:15";"CO2_level";"1053";"False"
"S0009";"2026-01-02 02:14:15";"ventilation";"0.238";"False"
"S0004";"2026-01-02 02:14:15";"ventilation";"0.497";"False"
"S0006";"2026-01-02 02:14:15";"temperature";"5.062";"True"
"S0003";"2026-01-02 02:14:15";"CO2_level";"846";"False"
"S0001";"2026-01-02 02:14:15";"temperature";"10.296";"False"
"S0003";"2026-01-02 02:14:30";"CO2_level";"941";"False"
"S0004";"2026-01-02 02:14:30";"ventilation";"0.477";"False"
"S0009";"2026-01-02 02:14:30";"ventilation";"0.403";"False"
"S0001";"2026-01-02 02:14:30";"temperature";"14.83";"False"
"S0006";"2026-01-02 02:14:30";"temperature";"10.161";"False"
"S0008";"2026-01-02 02:14:30";"CO2_level";"1098";"False"
